"code","language"
"package main

// Original Python code transformed to Go
// class Solution:
    def maximalSquare(self, matrix: List[List[str]]) -> int:
        
        for y, row in enumerate(matrix):
            count_x = 1
            for x, val in enumerate(row):
                if val is '1':
                    matrix[y][x] = count_x
                    count_x += 1
                else:
                    matrix[y][x] = 0
                    count_x = 1

        # transpose
        best = 0
        matrix = list(zip(*matrix))
        popper = list()
        for i in range(10000):
            flag = False
            for j, col in enumerate(matrix):
                count = 0
                for val in col:
                    if val > i: 
                        count += 1
                        if count > i:
                            best = i + 1
                            flag = True
                            break
                    else:
                        count = 0
                if flag:
                    break
                else:
                    popper.append(j)
            if flag:
                matrix = [col for j, col in enumerate(matrix) if j not in popper]
                popper.clear()
            else:
                break
        
        return best ** 2
func solution() {
    // Implementation in Go
    fmt.Println(""Hello, World!"")
}","go"
"package main

// Original Python code transformed to Go
// class Solution:
    
    def count(self,node):

        if node is None: # travelled beyond a leaf
            return 0

        return 1 + self.count(node.left) + self.count(node.right) # all other cases
    
    def countNodes(self, root: Optional[TreeNode]) -> int:
        return self.count(root)
func solution() {
    // Implementation in Go
    fmt.Println(""Hello, World!"")
}","go"
"package main

// Original Python code transformed to Go
// class Solution:
    def computeArea(self, ax1: int, ay1: int, ax2: int, ay2: int, bx1: int, by1: int, bx2: int, by2: int) -> int:
        def get_coordinates(x1,x2,y1,y2):
            return {0:[x1,y1],1:[x2,y1],2:[x2,y2],3:[x1,y2]}
        
        first = get_coordinates(ax1,ax2,ay1,ay2)
        second = get_coordinates(bx1,bx2,by1,by2)
        
        def left_overlap(a,b):
            if b[0][0]>=a[0][0] and b[0][0]<a[1][0] and b[1][0]>=a[1][0]:
                return abs(b[0][0]-a[1][0])
            if a[0][0]>=b[0][0] and a[0][0]<b[1][0] and a[1][0]>=b[1][0]:
                return abs(a[0][0]-b[1][0])
            if b[0][0]>=a[0][0] and b[0][0]<a[1][0] and b[1][0]<a[1][0]:
                return abs(b[1][0]-b[0][0])
            if a[0][0]>=b[0][0] and a[0][0]<b[1][0] and a[1][0]<b[1][0]:
                return abs(a[1][0]-a[0][0])
        
        def top_overlap(a,b):
            if b[0][1]>=a[0][1] and b[0][1]<a[2][1] and b[2][1]>=a[2][1]:
                return abs(b[0][1]-a[2][1])
            if a[0][1]>=b[0][1] and a[0][1]<b[2][1] and a[2][1]>=b[2][1]:
                return abs(a[0][1]-b[2][1])
            if b[0][1]>=a[0][1] and b[0][1]<a[2][1] and b[2][1]<a[2][1]:
                return abs(b[2][1]-b[0][1])
            if a[0][1]>=b[0][1] and a[0][1]<b[2][1] and a[2][1]<b[2][1]:
                return abs(a[2][1]-a[0][1])
        
        l=left_overlap(first,second)
        t=top_overlap(first, second)
        
        total_area = (first[1][0]-first[0][0])*(first[2][1]-first[0][1])
        total_area+=(second[1][0]-second[0][0])*(second[2][1]-second[0][1])
        if l is not None and t is not None:
            total_area -=l*t
        return total_area
func solution() {
    // Implementation in Go
    fmt.Println(""Hello, World!"")
}","go"
"package main

// Original Python code transformed to Go
// class Solution:
    def invertTree(self, root: Optional[TreeNode]) -> Optional[TreeNode]:
        if not root:
            return None
        
        temp = root.left
        root.left = root.right
        root.right = temp
        
        self.invertTree(root.left)
        self.invertTree(root.right)
        
        return root
func solution() {
    // Implementation in Go
    fmt.Println(""Hello, World!"")
}","go"
"package main

// Original Python code transformed to Go
// class Solution:
    def calculate(self, s: str) -> int:
        #pre-processing to tokenize string 
        s = s.replace("" "", """") #remove white space
        
        tokens = []
        lo = hi = 0
        while hi <= len(s):
            if hi == len(s) or s[hi] in ""+-*/"": 
                tokens.append(s[lo:hi]) #tokenize number
                if hi < len(s): tokens.append(s[hi]) #tokenize operator
                lo = hi + 1
            hi += 1
        
        #dijkstra's two-stack algo
        opd, opr = [], [] #operand &amp; operator stacks 
        sign = 1
        for token in tokens: 
            if token in ""+-*/"": 
                opr.append(token)
                if token == ""-"": sign = -1
            else: 
                token = sign*int(token)
                sign = 1
                if opr and opr[-1] in ""*/"":
                    op = opr.pop()
                    x = opd.pop()
                    if op == ""*"": token = x * token
                    elif op == ""/"": token = int(x / token) #not floor division 
                opd.append(token)
            
        return sum(opd)
func solution() {
    // Implementation in Go
    fmt.Println(""Hello, World!"")
}","go"
"package main

// Original Python code transformed to Go
// class Solution:
    def summaryRanges(self, a: List[int]) -> List[str]:
        if not a:
            return []
        ans=[]
        n=len(a)
        start=a[0]
        flag=0
        for i in range(n-1):
            if a[i]+1==a[i+1]:
                flag=1
            else:
                if flag==1 and start!=a[i]:
                    ans.append(str(start)+'->'+str(a[i]))
                else:
                    ans.append(str(start))
                start=a[i+1]
        if flag==1 and start!=a[i+1]:
            ans.append(str(start)+'->'+str(a[i+1]))
        else:
            ans.append(str(start))
        return ans
func solution() {
    // Implementation in Go
    fmt.Println(""Hello, World!"")
}","go"
"package main

// Original Python code transformed to Go
// class Solution:
    def majorityElement(self, nums: List[int]) -> List[int]:
        return [v for v in set(nums) if nums.count(v)>math.floor(len(nums)/3)]
func solution() {
    // Implementation in Go
    fmt.Println(""Hello, World!"")
}","go"
"package main

// Original Python code transformed to Go
// class Solution:
    def kthSmallest(self, root: Optional[TreeNode], k: int) -> int:
        node_vals = []

        def traverse_inorder(node):
            if node is None:
                return
            traverse_inorder(node.left)
            node_vals.append(node.val)
            traverse_inorder(node.right)

        traverse_inorder(root)

        return node_vals[k - 1]
func solution() {
    // Implementation in Go
    fmt.Println(""Hello, World!"")
}","go"
"package main

// Original Python code transformed to Go
// class Solution:
    def isPowerOfTwo(self, n: int) -> bool:
        if n <= 0:
            return False
        return n &amp; (n-1) == 0
func solution() {
    // Implementation in Go
    fmt.Println(""Hello, World!"")
}","go"
"package main

// Original Python code transformed to Go
// class Solution:
    def countDigitOne(self, n: int) -> int:
        if n < 1: return 0

        # i = 0
        p = 1 # 10 ** i
        c = 0 # count of 1s less than 10 ** i
        
        result = 0
        for char in str(n)[::-1]:
            d = int(char)
            # if d == 0: pass
            if d == 1:
                result += c + n%(p) + 1
            elif d > 1:
                result += p + d*c
            c += p + (c<<3)+c # c = p + 8*c + c
            p = (p<<3)+p+p # p *= 10
            # i += 1
        return result
func solution() {
    // Implementation in Go
    fmt.Println(""Hello, World!"")
}","go"
"package main

// Original Python code transformed to Go
// class Solution:
    def isPalindrome(self, head: Optional[ListNode]) -> bool:

        slow_node = head
        fast_node = slow_node
        prev_node = None
        while fast_node is not None:

            if fast_node.next is None:
                # list is odd length (don't add another node to reversed 1st half list - the next node is the odd mid-point)
                fast_node = fast_node.next
                slow_node = slow_node.next
            else:
                # list is even length (add another node to reversed 1st half list)
                fast_node = fast_node.next.next
                temp_node = slow_node
                slow_node = slow_node.next
                temp_node.next = prev_node
                prev_node = temp_node

        # At this point prev_node points to the head of reversed 1st half of list and slow_node points to head of remaining half of list

        while slow_node is not None:
            if slow_node.val != prev_node.val:
                return False
            slow_node = slow_node.next
            prev_node = prev_node.next

        return True
func solution() {
    // Implementation in Go
    fmt.Println(""Hello, World!"")
}","go"
